Date,ITSA4.SA,PETR4.SA,VALE3.SA
2017-07-26,6.661290168762207,11.721303939819336,24.747779846191406
2017-07-27,6.712141036987305,11.667454719543457,24.78115463256836
2017-07-28,6.712141036987305,11.784130096435547,25.31516456604004
2017-07-31,6.719403266906738,11.927729606628418,26.11617088317871
2017-08-01,6.937331199645996,11.775153160095215,25.91591453552246
2017-08-02,7.017238140106201,12.125177383422852,25.957639694213867
2017-08-03,7.002707481384277,11.9456787109375,25.598852157592773
2017-08-04,6.980915546417236,12.026453971862793,26.057762145996094
2017-08-07,7.13346529006958,12.161078453063965,27.050674438476562
2017-08-08,7.140727519989014,12.107227325439453,26.741954803466797
2017-08-09,7.111672401428223,12.134154319763184,26.633485794067383
2017-08-10,7.060821056365967,11.83797836303711,26.283044815063477
2017-08-11,7.097142696380615,11.622580528259277,25.698978424072266
2017-08-14,7.1988420486450195,11.73925495147705,26.11617088317871
2017-08-15,7.234724521636963,11.802080154418945,25.965978622436523
2017-08-16,7.242044448852539,11.784130096435547,26.474952697753906
2017-08-17,7.183465480804443,11.712328910827637,26.032732009887695
2017-08-18,7.278657913208008,12.205952644348145,26.32476234436035
2017-08-21,7.271335601806641,11.972604751586914,26.491640090942383
2017-08-22,7.344560623168945,12.376477241516113,26.583425521850586
2017-08-23,7.49833345413208,12.349553108215332,27.150802612304688
2017-08-24,7.556915760040283,12.385453224182129,28.268875122070312
2017-08-25,7.542272567749023,12.457252502441406,28.227157592773438
2017-08-28,7.527626037597656,12.448275566101074,28.66938018798828
2017-08-29,7.58620548248291,12.430329322814941,28.736129760742188
2017-08-30,7.593530178070068,12.071329116821289,28.652694702148438
2017-08-31,7.469043731689453,12.250825881958008,29.270137786865234
2017-09-01,7.6120452880859375,12.582901954650879,29.762418746948242
2017-09-04,7.582713603973389,12.71752643585205,30.121204376220703
2017-09-05,7.626713752746582,12.932924270629883,29.704011917114258
2017-09-06,7.839380741119385,13.480398178100586,29.87088966369629
2017-09-07,7.839380741119385,13.480398178100586,29.87088966369629
2017-09-08,7.861382007598877,13.202174186706543,28.769506454467773
2017-09-11,7.964050769805908,13.453474998474121,29.278480529785156
2017-09-12,8.000714302062988,13.345772743225098,29.420320510864258
2017-09-13,8.022712707519531,13.489372253417969,29.011476516723633
2017-09-14,8.052045822143555,13.498347282409668,28.05193519592285
2017-09-15,8.228048324584961,13.498347282409668,28.202123641967773
2017-09-18,8.279383659362793,13.498347282409668,28.577598571777344
2017-09-19,8.250048637390137,13.588098526000977,28.302248001098633
2017-09-20,8.16938304901123,14.243269920349121,27.67646026611328
2017-09-21,8.176716804504395,14.063769340515137,27.125770568847656
2017-09-22,8.162049293518066,14.081720352172852,26.625141143798828
2017-09-25,8.074048042297363,14.21634578704834,25.940948486328125
2017-09-26,8.066717147827148,13.965045928955078,26.283044815063477
2017-09-27,7.9493818283081055,13.74067211151123,26.641830444335938
2017-09-28,7.934713363647461,13.767597198486328,26.491640090942383
2017-09-29,8.088716506958008,13.731694221496582,26.591766357421875
2017-10-02,8.037383079528809,13.821446418762207,26.616796493530273
2017-10-03,8.352717399597168,14.34199333190918,27.267616271972656
2017-10-04,8.294051170349121,14.054795265197754,27.20920753479004
2017-10-05,8.345383644104004,14.270195960998535,26.925519943237305
2017-10-06,8.308717727661133,14.081720352172852,26.81705093383789
2017-10-09,8.184050559997559,14.26121997833252,26.283044815063477
2017-10-10,8.352717399597168,14.530468940734863,26.132856369018555
2017-10-11,8.330719947814941,14.431744575500488,25.94929313659668
2017-10-12,8.330719947814941,14.431744575500488,25.94929313659668
2017-10-13,8.323384284973145,14.431744575500488,27.45952606201172
2017-10-16,8.28671646118164,14.467644691467285,27.82665252685547
2017-10-17,8.191384315490723,14.476617813110352,27.184179306030273
2017-10-18,8.228048324584961,14.503543853759766,26.925519943237305
2017-10-19,8.176716804504395,14.494568824768066,27.534618377685547
2017-10-20,8.176716804504395,14.557394027709961,27.492902755737305
2017-10-23,7.986049652099609,14.539443969726562,27.292646408081055
2017-10-24,8.162049293518066,14.817668914794922,28.227157592773438
2017-10-25,8.28671646118164,15.006141662597656,27.993526458740234
2017-10-26,8.198714256286621,15.015119552612305,27.2592716217041
2017-10-27,8.176716804504395,15.284367561340332,27.159147262573242
2017-10-30,7.9493818283081055,15.059993743896484,26.99226951599121
2017-10-31,7.685378551483154,15.051016807556152,26.783674240112305
2017-11-01,7.626713752746582,15.167689323425293,27.384428024291992
2017-11-02,7.626713752746582,15.167689323425293,27.384428024291992
2017-11-03,7.700046062469482,15.203591346740723,27.985187530517578
2017-11-06,7.722048282623291,15.643363952636719,28.652694702148438
2017-11-07,7.553379058837891,14.808693885803223,27.96849822998047
2017-11-08,7.802712917327881,15.212566375732422,28.31893539428711
2017-11-09,7.678047180175781,15.006141662597656,27.367740631103516
2017-11-10,7.678047180175781,15.006141662597656,27.342710494995117
2017-11-13,7.678047180175781,14.934342384338379,27.65143394470215
2017-11-14,7.5680460929870605,13.776571273803711,26.833738327026367
2017-11-15,7.5680460929870605,13.776571273803711,26.833738327026367
2017-11-16,7.685378551483154,14.189420700073242,27.200864791870117
2017-11-17,7.773380279541016,14.377896308898926,27.467866897583008
2017-11-20,7.773380279541016,14.377896308898926,27.467866897583008
2017-11-21,7.890717029571533,14.270195960998535,28.410720825195312
2017-11-22,7.868716239929199,14.45866870880127,28.986446380615234
2017-11-23,7.861382007598877,14.530468940734863,29.37026023864746
2017-11-24,7.788045406341553,14.449694633483887,29.862545013427734
2017-11-27,7.912712574005127,14.243269920349121,29.54547882080078
2017-11-28,7.883378982543945,14.21634578704834,30.24636459350586
2017-11-29,7.692712783813477,13.758621215820312,29.787452697753906
2017-11-30,7.6120452880859375,13.803496360778809,29.32019805908203
2017-12-01,7.681813716888428,14.009921073913574,29.60388946533203
2017-12-04,7.711191177368164,13.8932466506958,30.730308532714844
2017-12-05,7.674470901489258,13.74067211151123,30.054452896118164
2017-12-06,7.784630298614502,13.929144859313965,29.837514877319336
2017-12-07,7.696500778198242,13.695796012878418,29.487070083618164
2017-12-08,7.725879669189453,13.776571273803711,29.60388946533203
2017-12-11,7.762599468231201,13.803496360778809,29.837514877319336
2017-12-12,7.843380928039551,13.9022216796875,30.187955856323242
2017-12-13,7.733222484588623,13.62399673461914,30.129547119140625
2017-12-14,7.711191177368164,13.47142219543457,30.238018035888672
2017-12-15,7.747908592224121,13.417572021484375,30.780366897583008
2017-12-18,7.711191177368164,13.659897804260254,31.573026657104492
2017-12-19,7.637753009796143,13.588098526000977,31.581371307373047
2017-12-20,7.75525426864624,13.677847862243652,32.66607666015625
2017-12-21,8.041671752929688,14.234295845031738,33.1500129699707
2017-12-22,8.049012184143066,14.13556957244873,33.55472183227539
2017-12-25,8.049012184143066,14.13556957244873,33.55472183227539
2017-12-26,8.084858894348145,14.33301830291748,33.60531234741211
2017-12-27,8.062483787536621,14.404818534851074,33.61375427246094
2017-12-28,8.069941520690918,14.449694633483887,33.95106506347656
2017-12-29,8.069941520690918,14.449694633483887,33.95106506347656
2018-01-02,8.226566314697266,14.85356616973877,35.182281494140625
2018-01-03,8.323527336120605,14.98819351196289,34.971458435058594
2018-01-04,8.480149269104004,15.015119552612305,35.114810943603516
2018-01-05,8.495068550109863,15.104866027832031,35.6629524230957
2018-01-08,8.487608909606934,15.284367561340332,36.455657958984375
2018-01-09,8.353358268737793,15.284367561340332,36.32072830200195
2018-01-10,8.353358268737793,15.077942848205566,35.81475067138672
2018-01-11,8.487608909606934,15.481819152832031,36.51469039916992
2018-01-12,8.509984016418457,15.526689529418945,36.72551727294922
2018-01-15,8.614401817321777,15.571565628051758,36.658050537109375
2018-01-16,8.726275444030762,15.84080982208252,35.671390533447266
2018-01-17,8.860527038574219,16.478036880493164,36.3881950378418
2018-01-18,8.905279159545898,16.352384567260742,36.143638610839844
2018-01-19,8.935111045837402,16.388286590576172,36.160499572753906
2018-01-22,9.158860206604004,16.57676124572754,35.966548919677734
2018-01-23,9.039527893066406,16.37033462524414,34.51607894897461
2018-01-24,9.628738403320312,17.35758399963379,35.23287582397461
2018-01-25,9.628738403320312,17.35758399963379,35.23287582397461
2018-01-26,10.031489372253418,17.887107849121094,34.93772506713867
2018-01-29,9.770448684692383,17.8153076171875,35.32563781738281
2018-01-30,9.83011245727539,17.49220848083496,34.971458435058594
2018-01-31,9.882323265075684,17.680683135986328,34.95459747314453
2018-02-01,9.852489471435547,18.416627883911133,35.24131393432617
2018-02-02,9.695862770080566,17.923006057739258,34.40644836425781
2018-02-05,9.397531509399414,17.088333129882812,34.02696228027344
2018-02-06,9.762989044189453,17.940956115722656,35.81475067138672
2018-02-07,9.561613082885742,17.44733238220215,35.17384338378906
2018-02-08,9.472113609313965,17.097309112548828,35.07265090942383
2018-02-09,9.457196235656738,16.846010208129883,35.418399810791016
2018-02-15,9.762989044189453,17.411436080932617,38.749420166015625
2018-02-16,9.994200706481934,17.429384231567383,38.8168830871582
2018-02-19,9.971823692321777,17.99480438232422,39.17106628417969
2018-02-20,10.374574661254883,18.344831466674805,38.37836837768555
2018-02-21,10.55357551574707,18.174304962158203,37.77962875366211
2018-02-22,10.725117683410645,18.61408042907715,38.51329803466797
2018-02-23,10.66195297241211,18.95512580871582,38.85905075073242
